id,title,genres,original_language,popularity,production_companies,release_year,budget,revenue,runtime,status,vote_average,vote_count,credits,keywords,revenue_budget_ratio,matched_production_companies
442062,Goosebumps 2: Haunted Halloween,Adventure-Comedy-Fantasy-Family-Horror,en,24.906,['unknown'],2018,35000000,93320380.0,90.0,Released,6.1,4.123137468121739,Jeremy Ray Taylor-Madison Iseman-Caleel Harris-Wendi McLendon-Covey-Ken Jeong-Chris Parnell-Bryce Cass-Peyton Wich-Shari Headley-Christian Finlayson-Matthew Jose Vasquez-Courtney Lauren Cummings-Jessi Goei-Drew Scheid-Tyler Silva-Sydney Bullock-Jason Looney-Kendrick Cross-Deja Dee-Brick Jackson-Krishnan Viren Patel-Hallie Jackson-R.L. Stine-Katharine C. Lumpkin-Kent Wagner-Marsha Shackelford-Barry W. Jerald Jr.-Mary Tricia Froedge-Robert Hunt-Martin Skyler-Grace Toso-Calvin Wickham-Taylor Williams-Iyani Gwendolyn-Cheniqua Litchmore-Hali J. Ross-Joe Marri-Cody Jenkins-Sherri Millican-Scott Millican-Joseph N. Hardin-Alex T. Hill-Benjamin Bladon-Mick Wingert-Jack Black-Braylon Andrews-Kaitlyn Bishop-Jasmine Bolton-Raphael Dante' Carr Jr.-Darin De Paul-Suehyla El-Attar-Natsuki Hirota-Lacy Hudson-Catherine Jerald-Sawyer D. Jones-Serene Lee-Sng-Natalya MacDonald-Risner-Gracie Marcellus-Shaun McMillan-Ben O'Brien-Arianna Jones,halloween-sequel-based on children's book-glasses-horror for children-ventriloquist's dummy,2.6662965714285716,
51609,The Wild Soccer Bunch 3,Adventure-Comedy-Family,de,5.067,"['samfilm', 'bayerischer banken', 'fonds', 'buena vista international']",2006,4494427,11935024.0,120.0,Released,5.5,0.1715276968684868,Jimi Blue Ochsenknecht-Sarah Kim Gries-Constantin Gastmann-Raban Bieling-Wilson Gonzalez Ochsenknecht-Nick Romeo Reimann-Marlon Wessel-Konrad Baumann-Kevin Iannotta-Leon Wessel-Masannek-Claudia Michelsen-Uwe Ochsenknecht-Laura Dickenberger-Christina Peifer-Valeria Kohlmann-Lena Meckel-Alwine März-Nini Tsiklauri-Leonie Kienzle-Zoë Mannhardt-Adnan Maral-Jumbo Schreiner-Detlef Bothe-Andreas Herbert Wierer-Stefan Lehnen-Clara Bütow-Charlotte Bierl-Anna Beisinger-Joel Olano-Bianca König-Sebastian Horn-Peter Horn-Florian Rein-Ludwig Hägele-Saskia Grabow-Matthias Schullan-Leonie Kranzle-Lena Walcher-Zoe Ziegler,unknown,2.655516264920979,
385102,Dandelion,Comedy-Drama-Romance,vi,0.686,"['galaxy', 'wepro']",2014,740854,1958955.0,119.0,Released,3.35,0.009709115,Sơn Tùng M-TP-Ngô Kiến Huy-Phạm Quỳnh Anh-Hari Won-Hứa Vĩ Văn-Don Nguyễn-Harry Lu-Quang Thắng-Khanh Huyen-Thành Lộc-Hong An Nguyen-Jenni Trang Le-Petey Majik Nguyễn-Mai Thế Hiệp,biography,2.644184954120515,
265581,Ring Master,Comedy,ml,1.253,['vaishaka'],2014,1400000,3700000.0,150.0,Released,3.35,0.0258909731122244,Dileep-Keerthy Suresh-Honey Rose-Vijayaraghavan-Kalabhavan Shajon-Aju Varghese-Raffi-Abu Salim-Mohan Jose-Ranjini-Suraj Venjaramoodu-Saikumar-Guinness Pakru-Kalabhavan Haneef-Anand-Saju Kodiyan-Neena Kurup-Nisha Sarangh-Dinesh Panicker-Chembil Ashokan-Molly Kannamaly-Eloor George-Nandana Varma-Chali Pala-Shiju-Sadiq-Mafia Sasi-Kollam Thulasi-Janardhanan-Sajitha Betti-Lakshmipriya-Manjusha Sajish-Balachandran Chullikkadu-Anil Murali-Narayanankutty,film in film-dog-dog trainer-movie star-award,2.642857142857143,
22315,Aitraaz,Thriller-Romance,hi,4.412,['unknown'],2004,3500000,9250000.0,159.0,Released,5.7,0.1424003521172343,Akshay Kumar-Kareena Kapoor Khan-Priyanka Chopra Jonas-Amrish Puri-Paresh Rawal-Annu Kapoor-Upasna Singh-Dinesh Lamba,ex-girlfriend-flashback-sexual harassment-lawyer-false accusations,2.642857142857143,
193173,Ah Boys To Men 2,Comedy-Drama-War,en,0.994,['unknown'],2013,2120000,5600000.0,113.0,Released,7.1,0.0226546014731963,Joshua Tan-Maxi Lim Jun Liang-Wang Wei Liang-Noah Yap-Tosh Zhang-Luke Lee-Wilson Ng-Lee Kin Mun-Fish Chaar-Daniel Ang-Charlie Goh-Aizuddiin Nasser-Richard Low-Irene Ang-Wang Lei-Chen Tian Wen-Jack Neo,singapore-army-national service,2.641509433962264,
119441,"Hetalia: Axis Powers: Paint It, White!",Animation-History-Comedy,ja,7.053,"['movic', 'frontier works', 'studio deen', 'media factory']",2010,740854,1950000.0,80.0,Released,7.2,0.074436548,Daisuke Namikawa-Hiroki Yasumoto-Takahashi Hiroki-Katsuyuki Konishi-Noriaki Sugiyama-Masaya Onosaka-Yuki Kaida-Atsushi Kosaka-Rie Kugimiya-Akira Sasanuma-Michiko Neya-Ai Orikasa-Ayumu Asakura-Aki Kanada-Jun Konno-Yuko Mizutani-Ayako Kawasumi-Takahiro Mizushima-Romi Park-Hozumi Gouda-Yasuhiro Takato,alien-white flag,2.6320975522842556,
25164,Screwballs,Comedy,en,7.801,['unknown'],1983,800000,2082215.0,80.0,Released,5.2,0.2621461027612722,Peter Keleghan-Kent Deuters-Linda Speciale-Alan Deveau-Linda Shayne-Jason Warren-Jim Coburn-Terrea Smith-Donnie Bowes-Kimberly Brooks-Raven De La Croix-Nicky Fylan-Carolyn Tweedle-Kim Cayer-Shannon McMahon-Jennifer Inch,high school-teen comedy-sex comedy,2.60276875,
391995,Hillary's America: The Secret History of the Democratic Party,History-Documentary,en,6.638,"[""d'souza media""]",2016,5000000,13000000.0,107.0,Released,5.5,0.2071277848977953,Dinesh D'Souza-Rebekah Turner-Joel David Taylor-Kenny Gardner-Dean Gosdin-Andrea Cohen-Gidget Taylor-Oscar Avila-Terrie Cooklin-Richard L. Olsen,ku klux klan-based on novel or book-slavery-propaganda-presidential election-politics-politician-political party-based on true story-organized crime-native american-racism-female politician-presidential candidate-communism-presidential campaign-usa history-usa politics-criminal justice-political history-democratic party,2.6,
572090,Neptune's Daughter,Fantasy,en,0.6,['universal manufacturing'],1914,2221000,5773000.0,95.0,Released,3.35,0.0,Annette Kellerman-William E. Shay-William Welsh-Leah Baird-Mrs. Herbert Brenon-Edmund Mortimer-Lewis Hooper-Mrs. Allen Walker-Millie Liston-Katherine Lee-Edward Boring,black and white-underwater-swimming-silent film-partially lost film-public domain,2.599279604,
15387,Cosy Dens,Comedy-Drama,cs,4.284,['česká televize'],1999,740854,1923918.0,115.0,Released,8.0,0.2200732714539076,Michael Beran-Kristýna Badinková Nováková-Miroslav Donutil-Simona Stašová-Jiří Kodet-Emília Vášáryová-Bolek Polívka-Marek Morvai-Stella Zázvorková-Eva Holubová-Jaroslav Dušek-Ondřej Brousek-Jiří Krejčík-Sylvie Koblížková-Boris Hybner-Dagmar Teichmannová,christmas,2.596892235177241,
26712,The Enforcer,Drama-Thriller,en,6.818,['united states'],1951,1109000,2873000.0,87.0,Released,7.1,0.2297823863709917,Humphrey Bogart-Zero Mostel-Ted de Corsia-Everett Sloane-Roy Roberts-Michael Tolan-King Donovan-Bob Steele-Adelaide Klein-Don Beddoe-Tito Vuolo-John Kellogg-Jack Lambert-Harry Wilson-Dan Riss-Howard M. Mitchell-Greta Granstedt-Danny Dayton-Susan Cabot-Patricia Joiner-Mario Siletti-Edwin Max,film noir-black and white-criminal mastermind-assistant district attorney-criminal gang-crime witness,2.5906221821460775,
297462,Old Fashioned,Romance-Drama,en,4.834,['unknown'],2014,740854,1914090.0,115.0,Released,6.7,0.087382034,Elizabeth Roberts-Rik Swartzwelder-LeJon Woods-Tyler Hollinger-Dorothy Silver,christianity-free spirit-courtship-frat boy-christian propaganda-independent film,2.583626463513729,
364594,No Borders,Comedy-Romance,ru,1.555,['nebo'],2015,1211360,3129507.0,90.0,Released,6.1,0.048545575,Inna Churikova-Oleg Basilashvili-Aleksandr Adabashyan-Aleksandr Pal-Milos Bikovic-Mariya Shalaeva-Ravshana Kurkova-Egor Koreshkov-Sayora Safari-Roman Mayakin-Anastasiya Stezhko-Hrant Tokhatyan-Nataliya Vdovina-Anna Chipovskaya-Ivan Yankovsky-Vagan Simonyan-Karen Dzhanibekyan-Natalya Tetenova-Elena Khodzhaeva-Liliya Kondrova-Ruslan Shchedrin-Giorgi Nakashidze-Aleksandr Yatsko-Deni Dadaev-Ekaterina Kudinskaya-Ivan Gordienko-Mikhail Inchin-Kristina Gololobova-Lena Kuo-Dmitriy Borodiy,new year's eve-woman director,2.5834656914542333,
13938,The Last Dragon,Action-Adventure,en,10.957,"['tri', 'star', 'motown', 'tri', 'star', 'delphi iii']",1985,10000000,25754284.0,108.0,Released,6.4,0.6537470710836667,Taimak-Julius Carry-Vanity-Christopher Murney-Faith Prince-Leo O'Brien-Mike Starr-Jim Moody-Glen Eaton-Ernie Reyes Jr.-William H. Macy-Keshia Knight Pulliam-Chazz Palminteri-Lou David-Tony D. Head,martial arts-kung fu-kidnapping-pop singer-pizzeria-limousine-martial arts master-martial artist-martial arts training-martial arts school-kung fu master-damsel in distress-harlem new york city-tv host-hero's journey-child martial arts,2.5754284,
32037,The Cassandra Crossing,Action-Thriller,en,8.574,"['international cine', 'associated general', 'itc']",1976,6000000,15300000.0,129.0,Released,6.2,0.5210558338835165,Sophia Loren-Richard Harris-Martin Sheen-O.J. Simpson-Ava Gardner-Burt Lancaster-Lionel Stander-Ann Turkel-Ingrid Thulin-Lee Strasberg-Lou Castel-John Phillip Law-Ray Lovelock-Alida Valli-Stefano Patrizi-Thomas Hunter-Angela Goodwin-Carlo De Mejo-John P. Dulaney-Fausta Avelli,suicide-hippie-terrorist-bridge-quarantine-murder-train crash-drug dealing-doctor-train-disease-drugs-dog-plague-disaster movie-suicide bomber-germ warfare-fake priest,2.55,
14672,Crackerjack,Comedy,en,3.899,['unknown'],2002,2600000,6500000.0,92.0,Released,6.7,0.03883646,Mick Molloy-Bill Hunter-Frank Wilson-Monica Maughan-Lois Ramsay-Samuel Johnson-Judith Lucy-John Clarke,unknown,2.5,
60159,Gamera 3: Revenge of Iris,Fantasy-Science Fiction-Horror,ja,9.466,['daiei'],1999,6000000,15000000.0,108.0,Released,7.6,0.3171644206247491,Ai Maeda-Shinobu Nakayama-Aki Maeda-Ayako Fujitani-Yu Koyama-Nozomi Ando-Ito Takahiro-Senri Yamazaki-Toru Tezuka-Yukijiro Hotaru-Hirotaro Honda-Kei Horie-Norito Yashima-Yūsuke Kawazu-Kunihiko Mitamura-Kazuko Kato-Nijiko Kiyokawa-Katsuhisa Namase-Aimi Takemura-Nikki Soraneko-Hiroyuki Watanabe-Hikaru Ijūin-Masahiro Noguchi-Tomoko Kawashima-Satoru Saitô-Toshie Negishi-Tamotsu Ishibashi-Shôji Kôkami-Rita Kosegawa-Takaya Kamikawa-Tsuyoshi Shimada-Kenjirou Ishimaru-Masahiko Tsugawa-Osamu Shigematsu-Katsuko Nishina-Takashi Nishina-Tarou Oumiya-Ikkei Watanabe-Hitoshi Kusano-Ryoko Ozawa-Mika Takanishi-Shinobu Matsumoto-Miyuki Komatsu-Nanako Kaneko-Hirofumi Fukuzawa-Akira Ohashi-Asumi Miwa,japan-giant bird-sequel-revenge-giant monster-kaiju-gamera (giant turtle),2.5,
21210,Dil Se..,Drama-Romance,hi,8.335,"['madras talkies', 'rgv factory']",1998,5200000,13000000.0,163.0,Released,6.8,0.4239646847126749,Shah Rukh Khan-Manisha Koirala-Preity Zinta-Mita Vasisht-Arundathi Nag-Raghubir Yadav-Zohra Sehgal-Janagaraj-Sabyasachi Chakraborty-Gautam Bora-Aditya Srivastava-Sanjay Mishra-Anupam Shyam-Shabbir Masani-Krisn Kant-Manjit Bawa-Sheeba Chaddha-Piyush Mishra-Gajraj Rao-Priya Parulekar-Malaika Arora-Tigmanshu Dhulia-Shaad Ali-Wasiq Khan-Vikram Gokhale-Deepak Shirke-Mohan Joshi-Raza Murad-Hemant Mishra-Vanitha Malik-Sameer Chanda-Pia Benegal-B Chintu Mohapatra-Karan Nath-B. M. Shah-R. K. Nair-Alka-Rajiv Gupta-Avtar Sahani-Lakshmi Rattan-Suhail Nayyar-Ishitha-Subhadeep Sanyal,bomb-love at first sight-sexuality-love-terrorist attack-terrorist bombing-suicide bomber-war trauma-cyanide pill,2.5,
362817,Polis Evo,Action-Crime-Comedy,ms,1.049,['tayangan unggul'],2015,740854,1847967.0,120.0,Released,6.2,0.0161818581951402,Shaheizy Sam-Zizan Razak-Nora Danish-Mimi Ernida-Wan Hanafi Su-Pablo Amirul-Ayie Husairi-Amerul Affendi-Harun Salim Bachik-Hushairi Husain,unknown,2.4943740602061943,
100791,That still Karloson!,Comedy-Fantasy-Family,ru,2.083,['enjoy'],2012,4000000,9938268.0,80.0,Released,3.4,0.077672919,Mikhail Galustyan-Igor Vernik-Mariya Semkina-Nonna Grishaeva-Andrey Fedortsov-Semyon Furman-Yevgeniy Koshevoy-Gosha Kutsenko-Aleksandr Oleshko-Oleg Tabakov-Fedya Smirnov-Alesya Guzko-Ivan Egorov-Stepan Yurpalov-Mikhail Pavlik-Yuliya Grishina-Sergey Mokhnachev-Ararat Keshchyan-Daniil Makhort-Nikolay Serga-Viktor Liberov-Georgy Malkov-Ilya Kostyukov-Sarik Andreasyan,unknown,2.484567,
1935,Me and My Sister,Drama-Comedy,fr,4.589,['pan européenne'],2004,4277280,10467048.0,92.0,Released,5.5,0.1812368117855709,Isabelle Huppert-Catherine Frot-François Berléand-Brigitte Catillon-Michel Vuillermoz-Christiane Millet-Rose Thiéry-Bruno Chiche-Jean-Philippe Puymartin-Aurore Auteuil-Antoine Beaufils-Philippe Breton-Philippe Cacheux-Françoise Dubois-Denis Sylvain,paris france-sibling relationship-province-luxury-frigidity-housewife-bourgeoisie-only child-marriage crisis-gallery owner-author-decadence-woman director,2.4471271462237683,
752363,Binsu: Hīrōtaimu,Action-Adventure-Comedy,en,0.6,['unknown'],2020,50000000,122030281.3,120.0,Released,9.35,0.006472743,Vince Fang-Hayden Bui-Alex Jin Wu-Henry Tai-Taylor Cartago,koku jin-hirotaimu-binsu-binsu hirotaimu,2.440605625,
140581,Damaged Lives,Drama,en,2.024,['weldon'],1933,740854,1800000.0,61.0,Released,3.7,0.0226546014731963,Diane Sinclair-Lyman Williams-Harry Myers-Marceline Day-Jason Robards Sr.-Charlotte Merriam-Murray Kinnell-George Irving-Cecilia Parker-Almeda Fowler-Harrison Greene-Victor Potel-Harry Semels,adultery-pre-code-syphilis-sexually transmitted disease,2.429628509800851,
457616,Achayans,Thriller-Comedy,ml,1.196,['dnvp creations'],2017,740854,1800000.0,140.0,Released,5.6,0.0226546014731963,Prakash Raj-Jayaram-Unni Mukundan-Amala Paul-Anu Sithara-Adil Ibrahim-Sanju Sivaram-Ramesh Pisharody-Siddique-Maniyanpilla Raju-Dharmajan Bolgatty-Sohan Seenulal-Janardhanan-Ponnamma Babu-Sshivada Nair-Saju Navodaya-Jayan Cherthala-Usha-Kaviyoor Ponnamma-Kalabhavan Navas-Suja Varunee-Parthavi Vinod-Akshara Kishor-Anju Aravind-P C George-Krishna-Jayakrishnan-Suraj Venjaramoodu-Kumarakom Raghunath,journey,2.429628509800851,
151639,Naran,Drama,ml,1.982,['aashirvad cinemas'],2005,740854,1800000.0,165.0,Released,6.4,0.055018318,Mohanlal-Madhu-Siddique-Jagathy Sreekumar-Innocent-Bhavana-Devayani-Mamukkoya-Bheeman Raghu-Maniyanpilla Raju-Sona Nair-Vijeesh Vijayan,river-village-landlord,2.429628509800851,
199547,Ee Rojullo,Romance-Comedy,te,0.84,['good cinema'],2012,740854,1800000.0,126.0,Released,6.5,0.009709115,Srinivas-Reshma Rathore-Saikumar Pampana-Ambati Srinivas-Shankar Rao-M. S. Narayana-Madhumani-Kedar Shankara-Anandhi-Tammareddy Bharadwaja-Gayatri Bhargavi,unknown,2.429628509800851,
151639,Naran,Drama,ml,1.809,['aashirvad cinemas'],2005,740854,1800000.0,165.0,Released,6.4,0.055018318,Mohanlal-Madhu-Siddique-Jagathy Sreekumar-Innocent-Bhavana-Devayani-Mamukkoya-Bheeman Raghu-Maniyanpilla Raju-Sona Nair-Vijeesh Vijayan,river-village-landlord,2.429628509800851,
273169,French Women,Comedy,fr,5.933,['fidélité'],2014,5000000,12058187.0,116.0,Released,5.8,1.0874208707134256,Isabelle Adjani-Alice Belaïdi-Laetitia Casta-Audrey Dana-Julie Ferrier-Audrey Fleurot-Géraldine Nakache-Vanessa Paradis-Alice Taglioni-Sylvie Testud-Marina Hands-Pascal Elbé-Marc Lavoine-Guillaume Gouix-Alex Lutz-Nicolas Briançon-Stanley Weber-Samuel Aouizerate-Stylane Lecaille-Lior Benayoun-Raphaël Aouizerate-Clara Joly-Lilly Rose Debos-Mathilde Perruchot-Lucca Coulon-Dana-Laure Calamy-Rodolphe Dana-Jean-Claude Cotillard-François Bureloup-Benjamin Garnier-Mauricette Laurence-Claudette Walker-Xing Xing Cheng-Karine Valmer-Jezabel Nakache-Nicolas Ullmann-Laurentine Milebo-Laurent Naccache-Jacques Pieri-Daisy Broom-Sophie Bramly-Dominique Plaideau-Amélina Limousin,unknown,2.4116374,
250251,The Lucky Island,Comedy-Adventure,ru,1.499,['enjoy'],2013,2000000,4803665.0,82.0,Released,4.6,0.03883646,Svetlana Khodchenkova-Anna Khilkevich-Agniya Ditkovskite-Roman Yunusov-Aleksey Chumakov-Dasha Astafieva-Ivan Tokarev-Ilya Kostyukov-Artem Suchkov-Tatyana Orlova-Yuliya Grishina-Mariya Kravtsova,unknown,2.4018325,
11935,Capricorn One,Drama-Action-Thriller-Science Fiction,en,11.253,"['itc', 'associated general']",1977,5000000,12000000.0,123.0,Released,6.8,1.2136393646355197,Elliott Gould-James Brolin-Brenda Vaccaro-Sam Waterston-O.J. Simpson-Hal Holbrook-Karen Black-Telly Savalas-David Huddleston-David Doyle-Lee Bryant-Denise Nicholas-Robert Walden-James B. Sikking-Alan Fudge-James Karen-Jon Cedar-Hank Stohl-Norman Bartold-Darrell Zwerling-Milton Selzer-Lou Frizzell,helicopter-planet mars-nasa-texas-spacecraft-beguilement-crop duster-conspiracy-escape-astronaut-desert-investigative reporter,2.4,
430521,Take Off,Drama-Thriller-War,ml,3.272,"['anto joseph', 'rajesh pillai']",2017,1300000,3100000.0,139.0,Released,7.5,0.1391639804782062,Parvathy Thiruvothu-Kunchacko Boban-Fahadh Faasil-Prakash Belawadi-Asif Ali-Maala Parvathi-Joju George-Anjali Aneesh Upasana-Sidhartha Siva-Alencier Ley Lopez-Devi Ajith-Divya Prabha-Eric Zachariah-Satish Sharma-Prem Prakash-Rony David Raj-Rukhsar Rehman-Prashant Nair-Shaheen Siddique-Sreeja Das-Priyadarshi Pullikonda-Rajesh Balraj,nurse-airport-iraq-rescue mission-hospital-terrorist attack-isis (daesh)-indian ambassador,2.3846153846153846,
58723,Kaavalan,Drama-Family-Romance,ta,2.829,['unknown'],2011,8400000,20000000.0,152.0,Released,5.6,0.093854778,Vijay-Asin Thottumkal-Vadivelu-Rajkiran-Mithra Kurian-Livingston-Roja Selvamani-Madhan Bob-Krishna Kumar-Yuvasri-Pithamagan Mahadevan-Nizhalgal Ravi-Delhi Ganesh-M. S. Bhaskar-Sathish Krishnan-Guinness Pakru-Mithu Chakrabarty,remake,2.380952380952381,
61293,Office Romance. Our time,Comedy-Romance,ru,3.261,['leopolis'],2011,5000000,11840661.0,88.0,Released,4.3,0.1068002640879257,Volodymyr Zelenskyy-Svetlana Khodchenkova-Marat Basharov-Anastasiya Zavorotnyuk-Pavel Volya-Ivan Okhlobystin-Alika Smekhova-Dmitriy Khrustalev-Tigran Keosayan-Mariya Semkina-Timur Kerimov-Sofya Khilkova-Natal'ja Hodus-Irina Frolova-Nicholay Kovbas-Anna Azarova-Nikita Salopin-Yevgeniy Koshevoy-Viktor Vasilyev-Maksim Borisov-Denis Kudryavtsev-Ekaterina Popova-Mikhail Pavlik-Sergey Pomerantsev-Mariya Malinovskaya,unknown,2.3681322,
18973,Cinderfella,Comedy-Family-Fantasy,en,10.094,['jerry lewis'],1960,3000000,7100000.0,91.0,Released,6.2,0.2945098191515528,Jerry Lewis-Ed Wynn-Judith Anderson-Henry Silva-Robert Hutton-Anna Maria Alberghetti-Count Basie-Joe Williams-Nola Thorp,fairy tale-stepmother,2.3666666666666667,
102353,Chaahat,Drama-Romance,hi,3.968,['bhatt'],1996,3000000,7100000.0,155.0,Released,7.0,0.055018318,Shah Rukh Khan-Pooja Bhatt-Naseeruddin Shah-Ramya Krishnan-Anupam Kher-Tiku Talsania-Razak Khan-Shri Vallabh Vyas-Avtar Gill-Pankaj Berry-Mushtaq Khan-Anant Jog-Omkar Kapoor-Amrit Patel-Nilofar-Rajni Bala-Sharad Sankla-Naushaad Abbas-Laxmikant Berde,love-romance,2.3666666666666667,
14278,Murderball,Documentary,en,6.721,['unknown'],2005,740854,1750211.0,88.0,Released,7.0,0.2233096430929356,Joe Bishop-Keith Cavill-Andy Cohn-Scott Hogsett-Christopher Igoe-Mark Zupan,paralympics-wheelchair-sports-rugby,2.3624236354261434,
15814,UFC 96: Jackson Vs. Jardine,unknown,en,2.176,['unknown'],2009,762000,1800000.0,177.0,Released,5.6,0.0129454865561122,Quinton Jackson-Keith Jardine-Shane Carwin-Gabriel Gonzaga-Matt Brown-Pete Sell-Matt Hamill-Mark Muñoz-Gray Maynard-Jim Miller-Tamdan McCrory-Ryan Madigan-Kendall Grove-Jason Day-Jason Brilz-Tim Boetsch-Brandon Vera-Michael Patt-Shane Nelson-Aaron Riley,unknown,2.3622047244094486,
56372,Shadowboxing,Action-Drama,ru,2.536,"['central partnership', 'shaman']",2005,3500000,8262833.0,126.0,Released,5.7,0.1747640685075148,Andrei Panin-Elena Panova-Denis Nikiforov-Dmitriy Shevchenko-Alexander Kuznetsov-John Amos-Sergei Bezrukov-Ivan Makarevich-Pavel Derevyanko-Никита Зверев-Olga Khokhlova-Maksim Litovchenko-Mikhail Khomyakov-Vitaly Kudryavtsev-Gennadiy Povarukhin-Ekaterina Direktorenko-Andrey Gurkin-Sergey Bekhterev-Evklid Kyurdzidis-Michail Solodko-Boris Plotnikov-Sergei Parshin-Elena Mironova-Alexandr Veledinsky,boxer-boxing,2.3608094285714287,
121074,Any Number Can Play,Drama,en,2.598,['unknown'],1949,1363000,3205000.0,112.0,Released,7.0,0.032363716,Clark Gable-Alexis Smith-Wendell Corey-Audrey Totter-Frank Morgan-Mary Astor-Lewis Stone-Barry Sullivan-Marjorie Rambeau-Edgar Buchanan-Leon Ames-Mickey Knox-Richard Rober-William Conrad-Darryl Hickman-Caleb Peterson-Dorothy Comingore-Art Baker-Scotty Beckett,casino-stress-casino owner-heart condition-croupier,2.351430667644901,
28794,The House by the Cemetery,Horror,it,12.366,['fulvia'],1981,786801,1845819.0,87.0,Released,6.2,1.0194570662938367,Catriona MacColl-Paolo Malco-Ania Pieroni-Giovanni Frezza-Silvia Collatina-Dagmar Lassander-Giovanni De Nava-Gianpaolo Saccarola-Carlo De Mejo-Kenneth A. Olsen-Teresa Rossi Passante-Elmer Johnsson-Ranieri Ferrara-Daniela Doria-Pino Colizzi-Lucio Fulci,haunted house-mad scientist-gore-zombie-video nasty,2.345979478927963,
27414,"Silent Night, Deadly Night",Thriller-Horror,en,15.851,['slayride'],1984,1065000,2491460.0,79.0,Released,5.839,0.9353114036791071,Lilyan Chauvin-Gilmer McCormick-Toni Nero-Robert Brian Wilson-Britt Leach-Nancy Borgenicht-H.E.D. Redford-Danny Wagner-Linnea Quigley-Leo Geter-Randy Stumpf-Will Hare-Tara Buckman-Geoff Hansen-Charles Dierkop-Eric Hart-Jonathan Best-A. Madeline Smith-Richard C. Terry-Amy Styvesant-Max Robinson-Vinc Massa-John Michael Alvarez-John Bishop-Oscar Rowland-Richard D. Clark-Tip Boxell-Angela Montoya-Molly Cameron-Jayne Luke-Joan Forster-Betsy Nagel-Barbara Stafford-Paul Mulder-Spencer Ashby-J. Paul Broadhead-Alex Burton-Max Broadhead-Melissa Best-Dan Rogers-Judith Roberts-Don Shanks-Aron Kincaid,holiday-santa claus-murder-gore-serial killer-decapitation-orphan-killer santa claus-christmas,2.339399061032864,
11013,Secretary,Comedy-Drama-Romance,en,25.815,"['slough pond', 'double a', 'twopoundbag']",2002,4000000,9304609.0,104.0,Released,6.8,4.30437428,Maggie Gyllenhaal-James Spader-Jeremy Davies-Lesley Ann Warren-Stephen McHattie-Amy Locane-Patrick Bauchau-Jessica Tuck-Oz Perkins-Mary Joy-Sabrina Grdevich-Lacey Kohl-Julene Renee-Lauren Cohn-Christina Gray-Cali T. Rossen-Lily Knight-Ezra Buzzington-Michael Mantell,suicide-clerk-fetish-sadomasochism-lawyer-hospital-secretary-typewriter-kinky-cutting-pantyhose-bdsm-workplace romance,2.32615225,
449262,Çalgı Çengi: İkimiz,Comedy,tr,2.169,['tr 40 33'],2017,3912363,9072414.0,116.0,Released,5.9,0.1100366357269538,Ahmet Kural-Murat Cemcir-Rasim Öztekin-Ayhan Taş-Burak Satibol-Ahmet Gülhan-Ayşe Kökçü-Nur Erkul-Tuna Orhan-Cahit Gök-Barış Yıldız-Korhan Herduran-Samet Gürsel-Şinasi Yurtsever-Ceyhun Güneş-İlker Yakut-Hakan Akın-Zihni Göktay-Cemil Şahin-Sinan Alkan-Atilla Pekdemir-Okan Has,unknown,2.318909058285236,
